reco_id_curr,max_cred_months_balance,l_cred_balance,l_credit_limit,l_drawings_atm,l_drawings,l_drawings_other,l_drawings_pos,l_minimal_payment,l_minimal_payment,l_payment_total_now,l_receivable,l_total_receivable,l_drawings_atm_count,l_drawings_count,l_drawings_other_count,l_drawings_pos_count,l_installment_mature_cum_count,l_contract_status_name
0c955e8191c8e04a99b0a0fb20c70b95,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Completed
0c9b291ebea11d65128f447119f96f81,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0c9f271730fbb39c32dc6f5f6f6f8e06,-1,7955.91,450000,0.0,44683.0,0.0,44683.0,2250.0,54737.0,52178.3,7955.91,7955.91,0.0,25,0.0,25.0,6.0,Active
0ca0151e26a930bdd640172cb45a7bf1,-1,143118.0,135000,4500.0,4500.0,0.0,0.0,6928.74,6975.0,6975.0,140097.0,140097.0,1.0,1,0.0,0.0,10.0,Active
0ca8b64d2553a8e8389deae6bd6f6684,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active
0cadb03b450a99cfa46ba8a3ea039041,-1,77975.9,135000,0.0,80009.1,0.0,80009.1,2250.0,45864.3,45864.3,77305.4,77305.4,0.0,19,0.0,19.0,6.0,Active
0caf0e559177eceeb0cc8191675bbd7d,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0cb016be9ecf5adfc15dd1c715bc24d7,-2,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0cb05b00ed7b447e7415f76481e5b4fc,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0cb7ef8badc10e5061bc7933d24e71b8,-1,99381.9,202500,31500.0,76061.5,0.0,44561.5,5760.81,53100.0,45096.2,96240.9,96240.9,4.0,40,0.0,36.0,5.0,Active
0cbcf43883f8ef28fee7b35fbe6cca06,-2,47164.5,45000,0.0,2943.0,0.0,2943.0,2700.0,2700.0,2700.0,47164.5,47164.5,0.0,1,0.0,1.0,79.0,Active
0cc79db3fd617274dc35db66b78b353e,-1,93426.2,90000,1350.0,1350.0,0.0,0.0,4932.5,5400.04,5400.04,90735.2,90735.2,1.0,1,0.0,0.0,1.0,Active
0ccd183483e44116b597f905123e9bb3,-1,212450.0,225000,9000.0,14469.0,0.0,5469.03,11378.6,11700.0,11700.0,212450.0,212450.0,1.0,11,0.0,10.0,15.0,Active
0ccd460b5548503891744c51a63e81df,-1,198295.0,180000,0.0,0.0,0.0,0.0,9000.0,18000.0,18000.0,199645.0,199645.0,0.0,0,0.0,0.0,82.0,Active
0ccec5f4b35d0bd7f676de92caec9183,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
0cd58e16c6a53180f0fb0ff51ae01438,-1,0.0,337500,0.0,0.0,0.0,0.0,0.0,4.365,4.365,0.0,0.0,0.0,0,0.0,0.0,7.0,Active
0cd65fbd5849f6676f81649c06e6a438,-1,0.0,45000,0.0,0.0,0.0,0.0,0.0,1597.91,0.0,0.0,0.0,0.0,0,0.0,0.0,65.0,Active
0cd91357f8650a1cdb2fce57488b6aae,-3,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0cd9bd0c2aff58c347c9d512127d7e2c,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Completed
0ce07bb804ba18f36764421973640c68,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0ce2a123d281c50a4ee51767271d4981,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0ce42cc7d12d23fab9179f835305a41a,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0cea3fdfc8002e908942a77e821fd590,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,68.22,68.22,0.0,0.0,0.0,0,0.0,0.0,26.0,Active
0cea8f29353d4b2906f26104c88bdd7e,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,661.905,661.905,0.0,0.0,0.0,0,0.0,0.0,23.0,Active
0cf3efdac3192d93d1f5f69d6c923ef1,-1,0.0,27000,0.0,0.0,0.0,0.0,0.0,5.31,5.31,0.0,0.0,0.0,0,0.0,0.0,12.0,Active
0cf4ba05bdf4dbebd8bfeb215cc08d1b,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Completed
0cf56c5c639a04b9eea061de751b355b,-2,46974.1,45000,0.0,0.0,0.0,0.0,2428.43,2700.0,2700.0,46974.1,46974.1,0.0,0,0.0,0.0,22.0,Active
0cf6e3d78a9957fb81db80f12e393704,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,81.0,Completed
0cf8edeb363c2720b53140d970668408,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d01d5d50bfe2ae69d23d7dc727b919f,-1,9883.26,36000,0.0,10884.7,0.0,10884.7,0.0,0.0,0.0,9883.26,9883.26,0.0,2,0.0,2.0,24.0,Active
0d078b7676615835148e8655c7cbeaf3,-1,4395.19,180000,0.0,4611.65,0.0,4611.65,2250.0,270.135,270.135,4395.19,4395.19,0.0,3,0.0,3.0,6.0,Active
0d08fa7180475341914f3e8a9b39cb97,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,1132.92,1132.92,0.0,0.0,0.0,0,0.0,0.0,6.0,Active
0d0982ada338a9386a81bb92065738eb,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d0a4d9f92f282b7e6a5c3117d550d0f,-1,0.0,900000,56700.0,56700.0,0.0,0.0,2250.0,60475.5,58897.0,0.0,0.0,1.0,1,0.0,0.0,6.0,Active
0d0be9249eaab50d02bd6c51274efec5,-2,0.0,382500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d0d78ade1337ff79adaab3d91114ded,-1,265715.0,900000,135000.0,135000.0,0.0,0.0,13608.9,155250.0,155250.0,262430.0,262430.0,1.0,1,0.0,0.0,10.0,Active
0d0ef3f9739b59b02daa47d83b705188,-1,38439.4,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,38439.4,38439.4,0.0,0,0.0,0.0,55.0,Active
0d0f05eb49d1fbe7ebd7b78fbca4ffe8,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,12052.8,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Active
0d1bc2f2310c2739f464f2ecbe6d14d3,-2,181366.0,247500,0.0,180624.0,0.0,180624.0,3378.38,68881.0,68881.0,181366.0,181366.0,0.0,4,0.0,4.0,11.0,Active
0d201c6f6bf8c6e048d9bbfc9dd25918,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,13894.0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0,Active
0d22173dcae1b74942df42bda897a538,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,290.52,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active
0d22455320be2704d0779fbdfe709d62,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,339.03,339.03,0.0,0.0,0.0,0,0.0,0.0,17.0,Active
0d22df1fb04d59501e7016b8f6926bbf,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,1127.52,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Active
0d244b7966e5d28e97b556943e8de4a3,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d25a851200f6e0549e1bb6fd07f7c28,-1,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d25e8171ecaaaa5322c7c7f7e698724,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d279d815c07fdcd3029e7e017174358,-1,0.0,180000,0.0,0.0,0.0,0.0,1708.83,1712.11,1712.11,0.0,0.0,0.0,0,0.0,0.0,19.0,Active
0d292ba34cc2d691848e10e8c92415ae,-1,267356.0,270000,8550.0,8550.0,0.0,0.0,14072.1,14850.0,14850.0,265785.0,265785.0,2.0,2,0.0,0.0,4.0,Active
0d2933f59114a54d297d4a317e970683,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,3.285,3.285,0.0,0.0,0.0,0,0.0,0.0,11.0,Active
0d2a7b5fb4b6ea57e4769e5260bfa651,-1,707063.0,900000,101250.0,130223.0,0.0,28973.2,23413.6,48285.1,15367.7,705717.0,705717.0,3.0,6,0.0,3.0,9.0,Active
0d335c99334565fdc70eed6ef809c006,-1,191905.0,180000,1800.0,1800.0,0.0,0.0,9435.55,9450.0,9450.0,188067.0,188067.0,1.0,1,0.0,0.0,5.0,Active
0d361df84e57c0090a9b3fe1370c1ba1,-1,465589.0,450000,4500.0,4500.0,0.0,0.0,21866.3,0.0,0.0,459424.0,459424.0,2.0,2,0.0,0.0,29.0,Active
0d3688cce5cdff96cf01ec1aa5333db0,-2,159480.0,180000,0.0,16920.9,0.0,16920.9,8669.43,9553.5,9553.5,159480.0,159480.0,0.0,8,0.0,8.0,5.0,Active
0d3aa382070a43bb678b34e2b850c0a0,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
0d3b6fd8f8f4dcefb2462293cb36b2d5,-1,104793.0,180000,0.0,104852.0,0.0,104852.0,2250.0,0.0,0.0,103957.0,103957.0,0.0,10,0.0,10.0,11.0,Active
0d3e2184379531b0ca2d9cc5f8713124,-4,0.0,900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d43d5cb1ae572f6b6a165444c79c7fd,-1,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Completed
0d4a0632e2a7fe2831c389337f21ef9e,-1,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d4adc027b750785e485aa0673ab0691,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,289.44,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active
0d4b75d709921834b7832e2d4f6c39ee,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,234.315,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active
0d4fd2096e28095448e348f0d3a37ef8,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d596cc14c06aea4541164fb9e576aab,-1,453818.0,450000,0.0,0.0,0.0,0.0,23127.8,23400.0,23400.0,453818.0,453818.0,0.0,0,0.0,0.0,6.0,Active
0d684f519e671e6deec0e6b263a8cf4b,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d689a21f4579fccd4abd2580ddeb558,-2,29717.5,202500,0.0,29569.1,0.0,29569.1,0.0,0.0,0.0,29569.1,29569.1,0.0,35,0.0,35.0,0.0,Active
0d69d6e720d35ccc28eed2c1cf6b5746,-1,77145.3,90000,0.0,0.0,0.0,0.0,3980.11,4500.0,4500.0,76952.2,76952.2,0.0,0,0.0,0.0,44.0,Active
0d6a88269776ac9eb0ae565618442fa5,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d6bbb748c773a7bf046455a6e54561a,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d6d2db1c06f9656df48f5547110b001,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d6eaecc4a9d8658faa25c529bfe9e0c,-1,0.0,450000,0.0,0.0,0.0,0.0,0.0,29.925,29.925,0.0,0.0,0.0,0,0.0,0.0,34.0,Active
0d6faa52fd71152be036cf688f9579d9,-1,0.0,247500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d7421bbfcb64659e1a1a44e32e5b8c2,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d74c4bbf7e6c266666e61b7b8cd7ea1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,191.34,191.34,0.0,0.0,0.0,0,0.0,0.0,2.0,Active
0d76cc6238e9e8f92aa5cca763a8c334,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d79d64ba0cc9559d90659a11375e4be,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,121.59,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active
0d7dbb308584497a1c7b47379c7dd67c,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,296.37,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active
0d8033e9d51623858fcb239e82ed5fd2,-2,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d841ab03a472ea8c99e8711e1a61022,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d89726ad8c8f649c66443ee81096146,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d8cb46f0318e90d1a1341d4c29e2498,-4,0.0,900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d9c1eb5a598a856a2302fb279d1b54d,-1,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0d9e08fc99126adfb3e12a6dd0af2b81,-1,237283.0,450000,0.0,2444.85,0.0,2444.85,12744.0,26325.0,26325.0,237283.0,237283.0,0.0,2,0.0,2.0,38.0,Active
0da0fa67ec02bd6bc3dd7610e0548ec1,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,46.0,Completed
0da366119f8aee6237b9258a60b0ac15,-1,0.0,112500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0da6a148e2d02c2680afc3b158c8470d,-1,0.0,45000,0.0,0.0,0.0,0.0,0.0,344.79,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Active
0daaf6ef1454feaadf02e2bfa3731a8a,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,421.92,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active
0dae83dda9ecb2082d57fe4ad46c507c,-1,298294.0,450000,0.0,0.0,0.0,0.0,17388.7,22500.0,5594.62,298294.0,298294.0,0.0,0,0.0,0.0,3.0,Active
0db1e4290230490147307ff577a78524,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
0db25409d914be200df6d9acf230c9ab,-2,234275.0,225000,45000.0,47262.1,0.0,2262.1,9403.16,9450.0,9450.0,232930.0,232930.0,1.0,3,0.0,2.0,7.0,Active
0db612e203069df7af27cd26d522da60,-2,0.0,225000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0dba3a3244b5779096be4862c604763c,-1,46003.2,67500,0.0,0.0,0.0,0.0,3375.0,22500.0,22500.0,46228.2,46228.2,0.0,0,0.0,0.0,97.0,Active
0dbb9331c4dc6c8cf67f191561c2c7eb,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,5400.0,5400.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0dbce21939261273b6ff248c31b83035,-3,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0dbe3aeef130af477b18ffa96e35817e,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active
0dbfab4cf27dff182b91f947ad5d5add,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0dc050696a3d871a84aa52a0fee6d8a3,-2,0.0,225000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0dc09e0e991dd1728b420df9e46200bf,-1,101065.0,315000,0.0,4702.5,0.0,4702.5,6835.63,45000.0,45000.0,100359.0,100359.0,0.0,1,0.0,1.0,33.0,Active
0dcde89b36904602d612dd5dc1b811b2,-1,0.0,45000,0.0,0.0,0.0,0.0,0.0,96.075,0.0,0.0,0.0,0.0,0,0.0,0.0,38.0,Active
0dceb0e520b98814c7b6d2a02b077d15,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0dd1ae123b40611c1f967984320f63dd,-1,173548.0,180000,0.0,3798.0,0.0,3798.0,9349.88,10340.7,10340.7,173548.0,173548.0,0.0,7,0.0,7.0,3.0,Active
0dd1ccdc0a92ecb67d62d8f7f9eeb1f0,-1,30569.5,765000,0.0,30338.7,0.0,30338.7,267.255,0.0,0.0,30335.9,30335.9,0.0,3,0.0,3.0,6.0,Active
0dd2d1210c82d0257c61e834fd28f2ab,-1,17736.2,225000,0.0,45000.0,0.0,45000.0,225.0,27488.8,27488.8,17736.2,17736.2,0.0,1,0.0,1.0,8.0,Active
0dd2f3ce45e732e33b6d3f208b8fdc56,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0dd6549a6201d2524ddfc2fdd6cc7a2b,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0dd9a2cd1cff1d345551a02ad725edf0,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,135.81,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active
0de16d48e5168d8031c43caeb9f0b6da,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.215,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active
0df03166b90705f51060b4360c9d0c60,-1,89444.1,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,89444.1,89444.1,0.0,0,0.0,0.0,71.0,Active
0df2a73fbb879081be72249bc8913c24,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0df6e77de2621fbb5680ec16a519cc70,-4,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0df8a72dba9c63370126298311c71e09,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0dfaa4d7c8017e2d0d38d54c3cebe29d,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,3.915,3.915,0.0,0.0,0.0,0,0.0,0.0,3.0,Active
0dfc965c7b853051c981c527a28f9f36,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0dfde3383ec6d3ab560233799a792b1b,-3,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0dfe529c8eb6f73a2249961fb8a71d53,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0dff5be6cf0d5427eba695b10a96137a,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,54.0,Active
0e0bb55e84aef5164cea9ae72e1e115a,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,4173.44,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active
0e10685eb12f26698dffbc057e7c488b,-1,442061.0,450000,0.0,0.0,0.0,0.0,22309.6,22500.0,22500.0,438799.0,438799.0,0.0,0,0.0,0.0,36.0,Active
0e10e9451c863360598932a71c4e2d4a,-2,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Completed
0e1240d58fcf859039112e4bcde37a4a,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,503.595,503.595,0.0,0.0,0.0,0,0.0,0.0,1.0,Active
0e205995da4e0fe6e322cb33bac807ac,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0e21f55663ef144a139a4dd095cbf497,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Completed
0e254bb6431ec3c1ba8a5379352cc4d6,-1,0.0,180000,0.0,4295.25,0.0,4295.25,2250.0,12844.0,12844.0,0.0,0.0,0.0,3,0.0,3.0,2.0,Active
0e254ec7370dd3fd6c7ba1b3eab00372,-1,128589.0,180000,2250.0,2250.0,0.0,0.0,6787.31,13562.4,13562.4,127244.0,127244.0,1.0,1,0.0,0.0,11.0,Active
0e2b4277e2abb58525a7d46478e66da3,-1,0.0,585000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0e2ba0ec29e70bb3b6bac3ae71fb2968,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0e2de525d414b54197c6b1a701f66329,-1,205409.0,202500,20250.0,20250.0,0.0,0.0,9376.33,9450.0,9450.0,202718.0,202718.0,2.0,2,0.0,0.0,36.0,Active
0e2f10f8d8b5f082d72b3847191df409,-1,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0e33df671932dce934956ac4b924c38b,-1,0.0,180000,0.0,0.0,0.0,0.0,456.57,2259.0,2259.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active
0e35bc9004970677af31ea5a4a1ec8fa,-1,1321.65,225000,0.0,2975.8,0.0,2975.8,130.5,1784.66,1784.66,1321.65,1321.65,0.0,2,0.0,2.0,2.0,Active
0e376e59f5e9004a0cc04d0aea799a71,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0e389ec6972ea32999fbbf4fe01ac954,-1,560861.0,900000,0.0,0.0,0.0,0.0,29647.8,58950.0,29813.6,560861.0,560861.0,0.0,0,0.0,0.0,11.0,Active
0e3e273d3f54c7c6b33bbdedb4d3b4cc,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,177.435,0.0,0.0,0.0,0.0,0,0.0,0.0,38.0,Active
0e3f9dca46b64ca8ec44b7295b11c54b,-1,96520.9,112500,0.0,0.0,0.0,0.0,5625.0,6750.0,6750.0,96520.9,96520.9,0.0,0,0.0,0.0,83.0,Active
0e4a189ef473b843fe688594ced0a035,-1,0.0,270000,0.0,0.0,0.0,0.0,0.0,11050.3,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Active
0e4f3623b56f1e09676e5a2ef3380d5c,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0e56e4ec75a383437e43edf79ceb9865,-3,0.0,495000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
0e5c48a7c26ac6e5e0c98ac87d0a2ab6,-1,270474.0,450000,0.0,45310.5,0.0,45310.5,12997.8,36000.0,36000.0,270474.0,270474.0,0.0,3,0.0,3.0,13.0,Active
0e5d486614a4d913abb4c08b07febbd2,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0e65a1c2f2c2a8fc0cbc847ee52d8163,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,368.55,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active
0e6de892a3a10219a731132dd8e0f2c4,-1,184317.0,180000,8550.0,8550.0,0.0,0.0,8882.19,8887.5,8887.5,181626.0,181626.0,2.0,2,0.0,0.0,13.0,Active
0e75d8cdc5fbfc2dc4dba9a032d6c52d,-1,0.0,405000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0e7637997c5c37d4e56fda357f057362,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Completed
0e7714f733f1e30e63dc06045d159b05,-3,0.0,202500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0e80b9a12e16a6e6a1a536b729a92e9c,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.0,0.0,0,0.0,0.0,3.0,Completed
0e8717a82124c526cc69928ffe508b28,-1,45325.8,45000,0.0,0.0,0.0,0.0,2274.61,2475.0,2475.0,44549.1,44549.1,0.0,0,0.0,0.0,6.0,Active
0e8c693796845e9a6d1d5e9031e27271,-1,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0e8d225d8ddcf2f80da3eae200138100,-1,274495.0,450000,270000.0,270000.0,0.0,0.0,0.0,2.7,2.7,271804.0,271804.0,2.0,2,0.0,0.0,2.0,Active
0e9efe0b580294d89719a9502ce56e27,-4,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0ea1391ac4ddc1a67baac37b588104b8,-1,89015.4,135000,36000.0,36000.0,0.0,0.0,2560.41,4500.0,4500.0,83633.4,83633.4,3.0,3,0.0,0.0,1.0,Active
0ea74a07f5634d95bff6df6c0205511a,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
0ea85dcf26836ce12c3c58af50ea0f29,-1,169106.0,180000,0.0,0.0,0.0,0.0,8656.61,11250.0,11250.0,167729.0,167729.0,0.0,0,0.0,0.0,16.0,Active
