reco_id_curr,reco_id_last,min_cred_months_balance,f_cred_balance,f_credit_limit,f_drawings_atm,f_drawings,f_drawings_other,f_drawings_pos,f_minimal_payment,f_minimal_payment,f_payment_total_now,f_receivable,f_total_receivable,f_drawings_atm_count,f_drawings_count,f_drawings_other_count,f_drawings_pos_count,f_installment_mature_cum_count,f_contract_status_name
19a4aeda27762a198c8547d117443323,5f7bfd926ce71c07ddd3010283f1257c,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
19b37f9ed1a84b1aa927222352cbdc47,0d234350cc7a3e4d132246e9e42e95a2,-6,254389.0,225000,89550.0,110241.0,4680.0,16010.9,5303.02,5514.62,5514.62,234858.0,234858.0,12.0,22,1.0,9.0,4.0,Active
19b4365613e65d5ba5c201e64cf318d7,59f02a247fda4d2bac5635e207f630ae,-4,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19b7ec347160ebc1c7cd22e87d8f9d0c,876f0049e44e370b81a206b0b28cfaf3,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Active
19bc9b90fe14c81fc36e9b36f6658663,3bd84ba12d5d0f35f869f563c0ce3523,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Completed
19bdb41560744e35ebabf9512e788004,77624235596754e156148af8597dafe4,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active
19be1a8463b9c3d9b952b6df50b07edb,a0872feb5163f4977b0d0e32b18b8b49,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
19be8905beb9fae8be08444358dee2e9,6f42cc56ff2e382fc74aee5bfce4320f,-5,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19c0bed8f21fc50f59bd0a9aeb6f4235,ba50aacff6b43a9d4ee5315bca23ba51,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19c76dfd97c3c796e7504c4012a50f6f,8b33dcfc574167dcffc3e3e46170f5d8,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active
19cb70af93150ca9e5f4ed5dcfeefc96,db9e4ee8e49c6a0b034429c2e86c8c88,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
19cef31aa042f57f4634121ffac518bd,54e8e4e7a2cc58bb89bb3c0dbe5845ee,-6,194.58,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.58,194.58,0.0,0,0.0,0.0,34.0,Active
19d0ade39f1e6fb0c17c002f7b4e160b,70c306b7f5fee7d3a40684a1023da757,-6,380229.0,450000,0.0,0.0,0.0,0.0,21469.1,22500.0,1565.15,380229.0,380229.0,0.0,0,0.0,0.0,41.0,Active
19d125f1dcd1f7001e55c95d0cd63082,5336cb4ba3aa77df192e506e7c25846c,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,172.89,172.89,0.0,0.0,0.0,0,0.0,0.0,3.0,Active
19d25946c8197041aa524ab021b8e845,fdd596e23dc7bab17113f4f277279399,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active
19d27b2a5630be6eae0f6f94cba4490d,c2ef410dd203d5c0120f61c2d7007b77,-6,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19d95100c17203ecc58d0c7b022f8cf4,2311903dea652ea9ee5f7a5ace0e9db9,-6,26799.3,225000,0.0,26226.0,0.0,26226.0,0.0,0.0,0.0,26226.0,26226.0,0.0,17,0.0,17.0,0.0,Active
19de74aae828eca9aa6c10635dcf6d07,f9990e33de07b4f184d61cd6e4f82eda,-6,0.0,225000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19dedd00e93da090e3c2713865bf1848,f7bcb227b39715b569277a139e11773c,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19e21085fc0a8a5aadf5a7bc5f0f0768,5b4aca0274416aa6aaa519c3e74af8c4,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19e23df7cbc23d3df69a3f08c2c4f415,61ad48070871ca485bbd5d6f908bf1af,-6,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19e715f56abb539fa5bdbde207788e08,e48aa7553466de9630950392158b7812,-6,223408.0,270000,0.0,0.0,0.0,0.0,13500.0,13500.0,13500.0,223408.0,223408.0,0.0,0,0.0,0.0,87.0,Active
19e79b4ea663c470c4f03a5bb9a13974,9c792e8d788ef1e391384ea3a8001d10,-4,0.0,247500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19e9d12701633053b5df0bf6b6aff332,70b38ea9e18f119100be8b67b7e21f30,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,1.71,1.71,0.0,0.0,0.0,0,0.0,0.0,9.0,Active
19f046fbbe3735adfb6a68f155ca0b64,2d4d76e32d0d65b96ca436f58a84fcc6,-6,255316.0,270000,0.0,0.0,0.0,0.0,13172.8,13500.0,13500.0,255316.0,255316.0,0.0,0,0.0,0.0,2.0,Active
19f06ecc11517eab0da9f24612b22237,17ff6ba46b928f909d5dee02dccc58f9,-6,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19f0b2e4b1381d938922ac142f4b2cb4,84dc54dd480f4659ca1752f1e1a7b2c0,-5,0.0,675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19f20f750500fe6a45c97d05dd670921,0802a2c480d774da4f26e30b16f64009,-6,235597.0,225000,2250.0,2250.0,0.0,0.0,11726.3,11925.0,11925.0,231642.0,231642.0,1.0,1,0.0,0.0,5.0,Active
19f21581c1d97b4a448dcc1087cafbf2,5c9c34ee1018d065a8cb197447384c2b,-6,160343.0,225000,51750.0,73975.5,0.0,22225.5,5961.69,22749.6,22749.6,150924.0,150924.0,7.0,15,0.0,8.0,7.0,Active
19f3f88beb164792ef3663e284bb8b4d,6fa362baf4d423dacab4b2a2d138caab,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19fdcffe2c68d534265f2627a035822e,16b47c7bbbe7f121c45d9c08ae2be433,-6,0.0,49500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19fe02d1d5fa4fd3ab532562df8c5db2,954a7085c9e34772ce11bb774ec7e50b,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
19ff42635e8982ca7dce34d3668d50a4,585fb9c5119a59352bba39a29a7fca5a,-6,43785.8,45000,0.0,0.0,0.0,0.0,2250.0,4500.0,4500.0,43429.4,43429.4,0.0,0,0.0,0.0,75.0,Active
19ff68a90c8b3c47c1a802f893aa3014,f5e911c9ae5d9322c95d3570fdf63f58,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a003bb5b15fe27a8cbc1d4d81f15a50,d9751c3a4d004c662b1763150c4ac354,-6,131409.0,135000,0.0,12832.7,0.0,12832.7,6924.29,22549.7,22549.7,131409.0,131409.0,0.0,9,0.0,9.0,5.0,Active
1a04e71ed41ee93c07d1c96d5cc353cc,6d3cbe28f82c814e2da08907e3f6eca4,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active
1a0610e996f98e38eec28cc3ea206d0a,2ecc80abd0c25f187e91b8a98a623e8d,-6,426850.0,405000,0.0,0.0,0.0,0.0,21089.9,21150.0,21150.0,423770.0,423770.0,0.0,0,0.0,0.0,6.0,Active
1a0e3f49d4f4124bdc2ffdee706039f6,07ed76afdd4f225329015edc11e9109d,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a0f36f6e92560bcae205b6c32cc033f,f900e4b09110b65b49ff2707d8d79a42,-6,16389.0,180000,0.0,0.0,0.0,0.0,10800.0,11250.0,11250.0,16389.0,16389.0,0.0,0,0.0,0.0,96.0,Active
1a153ae5dd397de17f08819bc3e8e289,7c884ebae38879bc0becaaf3660040a2,-6,140666.0,135000,0.0,0.0,0.0,0.0,6959.48,7200.0,7200.0,139650.0,139650.0,0.0,0,0.0,0.0,9.0,Active
1a175c3375d60fa56d93834a0b11bb8f,21e2d876e52c38634442a0555a258d38,-6,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a18e577dd9c2829844c1fc5251c9804,4f6e8a9eebed45373b7d00e43f3c4343,-6,324160.0,450000,0.0,35636.9,0.0,35636.9,16277.4,22500.0,22500.0,324160.0,324160.0,0.0,6,0.0,6.0,23.0,Active
1a225465f1d7093f2cd78b8eab70a328,702d97f76f0e9e0821c4f7a5bd6f27e0,-6,47825.1,45000,0.0,0.0,0.0,0.0,2250.0,0.0,0.0,47825.1,47825.1,0.0,0,0.0,0.0,64.0,Active
1a39a2e5908c5960083975b25063cbac,5b9055b3fb07bfb6abf0bed30f466be3,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a3bb34913073498232c96001efc4801,ac2043d4d4b6acc55f167d86bbd1a53c,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Completed
1a47bfa2b4c2c07ebdbf98fea0e07c8a,ec576bea0bd6bc7e03ee778c5e7296be,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a4b343f5fa6cfc2f62834673bcecb79,78776e903c2eabe2b141be7c722bdd1b,-6,278187.0,270000,3150.0,6165.0,0.0,3015.0,13521.9,13950.0,13950.0,274789.0,274789.0,1.0,4,0.0,3.0,21.0,Active
1a4ca4363944185d0fe8d0e27284ac50,db5dd470a0f693214230480808bbde21,-6,436908.0,450000,22500.0,22500.0,0.0,0.0,21534.1,36000.0,13904.0,435562.0,435562.0,1.0,1,0.0,0.0,27.0,Active
1a4e645a6cc88e40785a4c9aee86f6db,65cb066d4926368111240773bef7cf43,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,75.645,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active
1a4f09f4c65553deaf3926cba72825ee,e31947440860c3a32487138977fe584b,-5,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a54d1c3943d6f6ca465f63403610a2f,c36f46d333cbbcaa952a0c5dc6e63295,-6,660440.0,765000,0.0,0.0,0.0,0.0,36618.8,45000.0,45000.0,660440.0,660440.0,0.0,0,0.0,0.0,9.0,Active
1a5b97c5e89c66039ffce796215efd55,a0c14b4c80408c65c4810c9c6f0e1951,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,158.13,158.13,0.0,0.0,0.0,0,0.0,0.0,10.0,Active
1a64d9586463b669f6c9d7eaace6834e,d1a00cf438ff83c604ba5a42cac67be5,-6,0.0,405000,0.0,0.0,0.0,0.0,0.0,1275.84,1275.84,0.0,0.0,0.0,0,0.0,0.0,11.0,Active
1a679dbd1bcc101d807c29afe301250b,21353a6a23c3e3b25b9de24f4c75d7a6,-6,0.0,360000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a6d60e1e4a73161ecfd08bab577a344,9af560ae8b6657ad6576c0d27e725e88,-6,0.0,202500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a6e55f73459a2d0ea623c94e0da44ad,c278824856dc5ecef33a4f53494db658,-5,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a6eec0903b36103c3c811a8fa9b0fbd,808b93f13a2025a46615205a29409cf3,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a70769680e79630adb287d4dbd6d98d,b226800bd91ddb68d661b302aef84080,-6,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,71.0,Active
1a74258ed49f3ce9907a3cd9e06fa5d0,c25f72b0b14bb65b2eeaacb0c595efc2,-6,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Completed
1a76663eab25f37d2df6634d07985b02,0d82c39ef482212ada459c50f8ef283e,-6,0.0,112500,0.0,0.0,0.0,0.0,0.0,170.775,0.0,0.0,0.0,0.0,0,0.0,0.0,73.0,Active
1a795009a68f3bc1f84f5b740316c10d,1ceb5e89e4dc36f1a932524e7852d791,-6,676067.0,675000,1350.0,1350.0,0.0,0.0,30626.3,35024.6,76.14,674497.0,674497.0,1.0,1,0.0,0.0,2.0,Active
1a7b1d3b931fb22628521b74815d947e,2ab84bf43b187488eabe9cb9462b6959,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,3512.88,3512.88,0.0,0.0,0.0,0,0.0,0.0,4.0,Active
1a7c70b81ed55b2c6e1855a88f3704a1,e9f61336ff1d8e73e9905511aae6e66d,-6,0.0,112500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,55.0,Completed
1a8163e2996787fc207f407236510ca0,008961186837474cd9d94554c7728aa0,-6,248241.0,270000,58500.0,68960.2,0.0,10460.2,4210.42,18000.0,7098.88,246895.0,246895.0,2.0,6,0.0,4.0,20.0,Active
1a860448b5d2824f0a7163839fe04f6e,7bc75ac03132f91cc2c88406aa74604d,-6,0.0,450000,0.0,0.0,0.0,0.0,0.0,49.32,49.32,0.0,0.0,0.0,0,0.0,0.0,2.0,Active
1a86426b651443bb19b39364f358ba11,c585c8b411c08a21bad65ad5e1e05cf7,-6,0.0,900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a86a71542de192c6d1875a0bd7f0cd5,dced389ef69a2275b93a3b836ff54faa,-6,0.0,540000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a895014d31005ef06b7e1cceec31386,829f6a581bbe8557eec1700adc0ceb6a,-6,0.0,585000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1a89927b6c5c6acb0fd174cc076b34a1,3dcfa518d092227b0aa0eff896ec87b0,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,70.875,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active
1a8cce4fe36aed97452dc8103b9a0f9a,d699d023725f6bbf4f829364aa7d9f81,-6,409547.0,450000,0.0,0.0,0.0,0.0,21300.2,27000.0,27000.0,409547.0,409547.0,0.0,0,0.0,0.0,36.0,Active
1a93bf47df0eb483236eb7be568ebac2,681d255a7c600b32371690968759463f,-6,153256.0,270000,0.0,0.0,0.0,0.0,9063.86,31725.0,31725.0,153256.0,153256.0,0.0,0,0.0,0.0,4.0,Active
1a958071d721fd1f62154e6a87fd9185,046292ff043c87d68e35d240a47194a8,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Completed
1a969e8b28d85fa4973ef38a16090cbb,2757c84a9e865fa83105242f8c44f851,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,41.94,41.94,0.0,0.0,0.0,0,0.0,0.0,17.0,Active
1a98a194b4b16ee027dadbd14e1cf8e4,7a050cd9bcc592f84e356f40441927a0,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,25.74,25.74,0.0,0.0,0.0,0,0.0,0.0,8.0,Active
1a9a5f81997ef9ada882dddad3bd5313,6fde41b7e13495a0eac4fa7edaca64af,-6,245452.0,270000,0.0,0.0,0.0,0.0,12393.7,12600.0,12600.0,243640.0,243640.0,0.0,0,0.0,0.0,23.0,Active
1aa6afb129a637695c830a0cfc2f2f8e,a616bfe3e4dc44f25335ddab1882c4ce,-6,167971.0,157500,32850.0,32850.0,0.0,0.0,7875.0,9000.0,9000.0,167272.0,167272.0,4.0,4,0.0,0.0,72.0,Active
1aa74eb8c12aa4511980a58e3e902655,2a5a326899ff7d67950146043ec35311,-6,247937.0,450000,76500.0,76500.0,0.0,0.0,8261.87,8550.0,8550.0,244806.0,244806.0,1.0,1,0.0,0.0,7.0,Active
1aa9630614b10fceac2b0c5d54f652e2,64a52eeeb930d7604ec2b9248339f3c7,-6,0.0,225000,0.0,0.0,0.0,0.0,225.0,351.945,225.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active
1aa9e658d084939c654e537bb6e47709,e60c1fc0b1eee860093135b3e3228f57,-6,771657.0,900000,0.0,0.0,0.0,0.0,40817.7,40500.0,392.445,771657.0,771657.0,0.0,0,0.0,0.0,11.0,Active
1aad7c3c38e605bda47c94d7df43e023,9242ed4487010f5ab81589a4593248da,-6,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1ac197667d2516ae587270f512204864,d8b9d27a4c11d940b513052e69cbd0fe,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
1ac536f83ad613732de8424043f295f1,a33af2af74f7c1c3897051e2dc636e50,-6,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1ac881c472d929e234c852ba67abf528,bd49bd7b1d7e3f64865e98dd5a9691f8,-6,194394.0,202500,0.0,0.0,0.0,0.0,9816.25,9900.0,9900.0,192288.0,192288.0,0.0,0,0.0,0.0,9.0,Active
1ace7ecfeccb8b647f93a1b834fd951e,3716a379647a25a24bb437783e34a297,-6,114294.0,135000,0.0,0.0,0.0,0.0,5699.65,0.0,0.0,113468.0,113468.0,0.0,0,0.0,0.0,20.0,Active
1aceeeacaade08e67e3ced96e9491f88,0a73552e63a7e3e5f17fa4011a0d10d3,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,678.69,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active
1ad37f83160621d9318d92dc4c15acc4,f89d3a28acd1a8302b0f2eac9add9f87,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0,0.0,0.0,70.0,Active
1ad5e43cb3782fbb92124709f5c9f3db,ed199104aeeeca70a5c96c93b4b4ab3c,-4,42720.6,45000,0.0,45857.2,0.0,45857.2,2250.0,2659.36,2659.36,42720.6,42720.6,0.0,20,0.0,20.0,2.0,Active
1ad7304aae178dab468f1fecec6eb439,e977e9ba6a1d9ba8c49a0b0651954f58,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,180.81,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Active
1ad85c951740b23c8db841accd2e5e7a,77469857e7e818df9c0667196432963c,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
1ad95f92517dccbe9477e42130b14089,55249cef26fbb73fecb9f88d5208617a,-6,0.0,765000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
1ae0879eb7ef5621a3b74b3d56127b50,848d814b9ccb08790db5759381fcc87e,-6,562842.0,540000,6750.0,11844.9,0.0,5094.94,27468.6,27900.0,27900.0,556635.0,556635.0,1.0,3,0.0,2.0,15.0,Active
1ae487a97fa9adb6a8c30bfb5c593ca8,a279bc1d4fd27948bd1e4363b56894e6,-6,54550.0,135000,0.0,0.0,0.0,0.0,5488.38,27000.0,21604.9,54550.0,54550.0,0.0,0,0.0,0.0,3.0,Active
1ae7681dac88be06a41d4125ea44d9d9,14e4b6377621c6a2aef13444b9d07cf2,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
1ae7bf739781445a5b1e6e7fd1bbbc96,9a55369810f780957bb9e35fa7382770,-6,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,67.0,Completed
1ae960cccd750ea031f97eff88d63d15,678e1bd882ba1613524b8cb6f0040e56,-6,154630.0,135000,65700.0,71577.1,0.0,5877.13,3631.81,3600.0,3600.0,138255.0,138255.0,10.0,13,0.0,3.0,1.0,Active
1ae97d3f26fafeb9f868da675959cdb2,bae44b9a5e55594e0446d95c92090544,-6,462711.0,450000,0.0,5456.25,0.0,5456.25,22673.2,0.0,0.0,459345.0,459345.0,0.0,2,0.0,2.0,21.0,Active
1aeea1b3b276ffa8802eb65920837bc2,012930c4c39fa863ed3e92ae8bf3cf96,-6,48334.6,67500,0.0,0.0,0.0,0.0,3375.0,9000.0,9000.0,48334.6,48334.6,0.0,0,0.0,0.0,68.0,Active
1af19ecc772907dd339670b5fb0e8b51,2217ca931c49e5db05910a0685bda3e3,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
1af1bb777f3c238070fc239aed49e2a8,f4b7c514be5a4068cf9d023692196b70,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,250.245,0.0,0.0,0.0,0.0,0,0.0,0.0,37.0,Active
1afc59319615a75a861774c435448a33,d536dfdeee4204fa08a6933d3771529e,-6,49174.9,45000,900.0,900.0,0.0,0.0,2357.73,2475.0,2475.0,46933.9,46933.9,1.0,1,0.0,0.0,6.0,Active
1b0087ddc6378c7dd7f3c156301f181f,e3fd976e76a44592fa59096780000d5e,-6,0.0,27000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active
1b0141e6736f891fafe1853ec7653ddd,8ac0bebed98295adfaa7afdf844047ef,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,314.37,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active
1b0151f467d78af4d97e77f16f91e2aa,aa7e9c6dc8f8b0ff7f537d8d8d011b15,-6,375470.0,450000,63000.0,63000.0,0.0,0.0,14747.2,15750.0,15750.0,368709.0,368709.0,3.0,3,0.0,0.0,21.0,Active
1b03ac9c3771b0ac70b0c59cf89e161d,cb9d95a2a9a5142c065bef2a7e503c5f,-6,0.0,382500,0.0,0.0,0.0,0.0,0.0,7906.5,5656.5,0.0,0.0,0.0,0,0.0,0.0,0.0,Active
1b0d50182ccc93c20152287966f201d7,36302ec1d5278a50345a69073bf4d853,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active
1b0d73c9f20b0b80205c0a5708944eb2,7bb51d4b2f88591c04f607a3c51c764e,-6,31649.8,45000,31500.0,31500.0,0.0,0.0,2250.0,9000.0,9000.0,31874.8,31874.8,5.0,5,0.0,0.0,73.0,Active
1b0db81e2fb72e42627a631d3ada9c02,8b84ea187441436f2018fc49ecdfe9c5,-6,1.035,585000,0.0,0.0,0.0,0.0,2.97,135.0,135.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active
1b11f08385d166435cd040823565edb1,8ff2ef811bf76642dcd12a245aa65110,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,1083.06,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active
1b13555636d57d0453386cf3fe46e7bd,6280eaa3bd76b541bbda86343ebf0159,-6,135350.0,135000,0.0,0.0,0.0,0.0,7086.15,9000.0,9000.0,135350.0,135350.0,0.0,0,0.0,0.0,1.0,Active
1b166f1e4daae32ad43d36e7f9dd77ed,ae4f6e94d34dcd362717612bc2ea02d4,-6,94891.7,90000,0.0,1660.5,0.0,1660.5,4715.96,5079.24,5079.24,93746.2,93746.2,0.0,2,0.0,2.0,3.0,Active
1b183d8983aea6804b2266dff6275628,2ab299f683ba6b60d3ab27c74774b255,-6,139760.0,135000,0.0,20147.9,0.0,20147.9,6442.52,23051.7,23051.7,138291.0,138291.0,0.0,11,0.0,11.0,7.0,Active
1b1a8d3052a5e9e67af3e2a8b76fd5ee,74600a738f19e8abcf8237b053223905,-6,0.0,225000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Completed
1b1b52c7cc063cd2e5ea686754c08aab,eecdbd77b5691f6994180c5d98ecafd6,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active
1b1c02b4c2a8c73fd73b2dc6f6b7a61a,c2adf08f131e0f40aae0744ef7631ea0,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,270.855,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active
1b1c342128919cd1bd16d71b1e8e6b89,422a45d51d7dc6d3c0d24935a5cf6863,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,44.91,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active
1b1f4aa5a365219521782febe267bdaa,bc58767c19d3a7aabbc7866e1b229739,-6,2412.31,225000,0.0,1767.78,0.0,1767.78,7878.6,121704.0,121704.0,0.0,0.0,0.0,1,0.0,1.0,5.0,Active
1b23fb6f2c3ae11d5e2b765a814aabbe,66eafd007229bf275359e3bf5bc388bb,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,19.17,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active
1b2450561ae02f1feac6424eae5f0691,916e10bfc538c7b67918935eda1fb93c,-6,130670.0,135000,33750.0,33750.0,0.0,0.0,6750.0,15750.0,15750.0,130670.0,130670.0,4.0,4,0.0,0.0,93.0,Active
1b2fff819a538f10f2bd586718152f0f,c0d15adcfb0817b4d52f117c2e8ae0fd,-6,64516.5,225000,0.0,0.0,0.0,0.0,3294.14,3600.0,3600.0,64516.5,64516.5,0.0,0,0.0,0.0,7.0,Active
1b352253023a72868a22e4e843674962,29daf697161927cb9be80f888f4ffde3,-6,0.0,135000,0.0,0.0,0.0,0.0,0.0,70.38,0.0,0.0,0.0,0.0,0,0.0,0.0,44.0,Active
1b35280fd9114e85fde22d52fac93cd7,4b777c5003714ccf16bca90a4f923f60,-6,105229.0,112500,0.0,4195.67,0.0,4195.67,4834.98,5097.06,5097.06,104559.0,104559.0,0.0,4,0.0,4.0,4.0,Active
